"#symbol","logFC","logCPM","LR","PValue","adj.p"
"RNU6-549P",-0.138606262851399,1.11003655024455,0.0418778407000874,0.837852807295503,1
"RNU6-905P",0,1.09982271930342,0,1,1
"SNORA70",0.349768145181014,5.05178018691484,0.444435287065794,0.504989463086013,1
"SNORA68",1.01165581905173,6.00530602559,2.79989131848266,0.0942706966885573,0.482346984627615
"RNU6-1340P",0,1.09982271930342,0,1,1
"SNORA15",0.205537885596667,1.15215374831202,0.0331244312058628,0.855581796230357,1
"RNU6-24P",0,1.09982271930342,0,1,1
"RNU6-1215P",0,1.09982271930342,0,1,1
"RNU6-1162P",0,1.09982271930342,0,1,1
"SNORD116-15",1.4012566631671,1.74690993448022,4.19242480884562,0.0406049796858389,0.283860149432829
"RNU1-67P",1.93979546352884,1.68275120033433,4.36664713813852,0.0366490361132163,0.266891276659891
"RNU6-1122P",0,1.09982271930342,0,1,1
"RNU6-411P",0,1.09982271930342,0,1,1
"SNORA14B",1.311114993543,2.34962790005109,6.36731079989708,0.0116241620375211,0.129092989027841
"RNU1-44P",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"RNU6-843P",0,1.09982271930342,0,1,1
"RNU6-1157P",0.43049327600408,1.13910627052212,0.162169060305475,0.687167316735048,1
"RNA5SP122",0,1.09982271930342,0,1,1
"SNORA10B",-0.0543466226436548,1.10209335730445,0.0371042156092266,0.847253020227481,1
"RNU6-809P",0,1.09982271930342,0,1,1
"SNORD116-5",-0.391648192653253,1.44890773539806,0.179182740844213,0.672076522821543,1
"RNU6-649P",0,1.09982271930342,0,1,1
"RNU6-1026P",0,1.09982271930342,0,1,1
"SNORD116-12",-0.114318022552578,1.11609183397915,0.0192114132213625,0.889762100463855,1
"RNU6-1195P",0,1.09982271930342,0,1,1
"SNORD38D",0,1.09982271930342,0,1,1
"RNU6-45P",0.00780845148324913,1.10398032116387,0.000277890774474765,0.986699835513717,1
"RNU1-148P",0.336271341553497,1.11480893484297,0.175784642833629,0.67502116319192,1
"RNU6-800P",0,1.09982271930342,0,1,1
"RNU6-71P",0,1.09982271930342,0,1,1
"RNU6-393P",0.197961814535442,1.10484528010903,0.175711985939992,0.675084488607538,1
"RNVU1-15",3.28585362379661,3.02574730808047,35.6083692772676,2.41248823943061e-09,2.09225774775858e-06
"RNU6-1035P",0,1.09982271930342,0,1,1
"RNU6-790P",0.981454291651345,1.13254744246911,1.1584916349583,0.281778581831351,0.925443575418625
"RNU6-102P",0,1.09982271930342,0,1,1
"SNORD3H",-0.0805451903084738,1.10297954217756,0.0558260284493705,0.813219033975106,1
"SNORA80D",0.290461173397389,2.05257366411321,0.227291199734653,0.633539677930662,1
"RNU1-57P",0,1.09982271930342,0,1,1
"SNORA70E",0.838467207509777,1.14588670884251,0.607927346698873,0.43556926967626,1
"RNU6-456P",0,1.09982271930342,0,1,1
"RNU6-692P",0,1.09982271930342,0,1,1
"RNU6-900P",0,1.09982271930342,0,1,1
"SNORA37",2.29497289149528,2.88025289630489,15.291605692763,9.21249884257581e-05,0.00515778117017732
"RNU6-125P",0.642644254103984,1.24110644052626,0.325255705185767,0.568466146239986,1
"RNU6-110P",0,1.09982271930342,0,1,1
"SNORD45A",1.58149818624576,1.20014047863139,1.97634488399287,0.1597759957753,0.66351994222511
"RNU6-1065P",0,1.09982271930342,0,1,1
"SNORD116-29",0.198348657083067,1.13837119434147,0.0344715658868125,0.852707321416989,1
"RNU6-1005P",0.449053778917368,1.19476203976607,0.15017076453571,0.698372223004658,1
"RNU6-342P",0.0753246863960815,1.1041101969429,0.0236611040108838,0.877750352509052,1
"RNU6-1117P",0,1.09982271930342,0,1,1
"RNU6-880P",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"RNU6-35P",0.12288520571589,1.10608364270112,0.0461666694544225,0.829873115575731,1
"RNU6-738P",0.0532922790314729,1.10115656221101,0.0448480194069605,0.832283735987753,1
"SNORD116-16",1.2798437500201,1.68531498941833,3.1911122215872,0.0740396213089862,0.415141541628535
"RNU6-15P",0,1.09982271930342,0,1,1
"RNU6-1241P",0,1.09982271930342,0,1,1
"RNU6-1081P",0,1.09982271930342,0,1,1
"SNORA70C",0,1.09982271930342,0,1,1
"RN7SKP62",0.311403712770213,1.18062713101284,0.0708909881469139,0.790043892963825,1
"RNU6-601P",0,1.09982271930342,0,1,1
"SNORA70I",0.625150119233893,1.37517572187294,0.422045392639613,0.515918193647552,1
"RNU6-441P",0,1.09982271930342,0,1,1
"RNU6-1160P",-0.0828901157698358,1.10296961879147,0.057675399365417,0.81020852352918,1
"RNA5SP284",0,1.09982271930342,0,1,1
"RNU6-831P",0,1.09982271930342,0,1,1
"SNORD116-24",0.803296867471091,1.4802596648192,0.880602477070932,0.348036718915087,1
"SNORD20",-0.3105982089886,1.51357945047606,0.128819538842281,0.719659134779863,1
"RNU6-1274P",-0.197775232467667,1.10803589402355,0.142516222973202,0.705792249972649,1
"RNU6-1235P",0,1.09982271930342,0,1,1
"RNU6-30P",0.0614284633965331,1.10134479976486,0.0518968895201226,0.819794816622249,1
"RNU6-851P",0,1.09982271930342,0,1,1
"SNORD7",0.328811107639341,1.14226117300615,0.0902995812779802,0.763796645026376,1
"RNU6-83P",0,1.09982271930342,0,1,1
"SNORA8",0.628556463691314,4.71179964726394,2.27578436674474,0.131408627395345,0.589049231821681
"RNU6-1152P",0.344404241402296,1.12509107361299,0.126597160724425,0.721986643613767,1
"RNU6-145P",0,1.09982271930342,0,1,1
"RNU6-878P",-0.826902646318142,1.20848870507153,0.473961915292568,0.491170126492058,1
"RNU4-70P",0,1.09982271930342,0,1,1
"RNU6-1127P",0,1.09982271930342,0,1,1
"RNU6-429P",0,1.09982271930342,0,1,1
"SNORA2B",0.960017604833785,1.68249142366295,1.78289633250927,0.181794075320897,0.714851279227934
"RNU6-1184P",0,1.09982271930342,0,1,1
"RNU6-160P",0,1.09982271930342,0,1,1
"RNU1-89P",-1.61446277543795,1.57087365963707,1.62379051256783,0.202564063700367,0.765166718596947
"RNU6-901P",0,1.09982271930342,0,1,1
"RNY1P4",0,1.09982271930342,0,1,1
"RNU6-883P",-0.0801064893737566,1.10298559703089,0.0554774901265379,0.813792274758057,1
"RNU6-636P",0,1.09982271930342,0,1,1
"RNU6-73P",0,1.09982271930342,0,1,1
"RNU6-1263P",0,1.09982271930342,0,1,1
"RNU6-146P",0,1.09982271930342,0,1,1
"RNU6-680P",-0.0495283739773208,1.11915142384834,0.00298157427872575,0.956454116390704,1
"RNU6-12P",1.18458849423988,1.17556504144271,1.10857197886348,0.292392579391035,0.944955793542309
"RNU6-658P",-0.247470372638438,1.11996420406147,0.0815548643454596,0.77520126124558,1
"RNU6-296P",0,1.09982271930342,0,1,1
"RNVU1-1",1.6041717226538,1.33429712809933,2.3683305626334,0.123819401748792,0.568371158156266
"RNA5SP64",0,1.09982271930342,0,1,1
"RNU6-225P",0.0437815356295911,1.10263820121814,0.0119201311544771,0.913060236200949,1
"SNORA22C",0.461041007684892,1.64683487482127,0.379148494590837,0.538059300247607,1
"RNU6-1222P",0,1.09982271930342,0,1,1
"RNU6-306P",0,1.09982271930342,0,1,1
"RNVU1-17",0.52231537986796,1.16940537562249,0.205437436904997,0.650367243475225,1
"RNU6-540P",0.75146126800741,1.18656731476359,0.426388598803524,0.513766349373222,1
"RNU6-1257P",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"RNU6-925P",-0.363460012861095,1.14114515824745,0.11496615718681,0.734559561225115,1
"RNU6-14P",0.120834401804611,1.1058256921079,0.0442508069107709,0.83338767908786,1
"RNU6-178P",-0.0444427424407308,1.1015455119301,0.0304214975242318,0.861537287267256,1
"RNU6-422P",0,1.09982271930342,0,1,1
"RNU6-939P",0,1.09982271930342,0,1,1
"RNU6-297P",0,1.09982271930342,0,1,1
"RNU6-29P",-0.0698544117133594,1.1301186959861,0.00461237717039786,0.945853708614166,1
"RNU6-665P",-0.0691402287113606,1.12048269497214,0.00593582604405352,0.938588293658047,1
"SNORD116-23",0.492786058158882,1.24776906570989,0.192457997840016,0.6608786728264,1
"RNU6-748P",-0.145126765463899,1.11442708118255,0.0337207499954327,0.854302075220617,1
"RNU6-950P",0.101677417977332,1.10244588888232,0.0868999896094211,0.768155801963277,1
"RNU6-310P",-0.0266505122859353,1.11273346092985,0.00118848735287114,0.972498820227538,1
"SNORA20",2.43559075467153,4.26792744604703,14.8906796150432,0.000113924469132983,0.00589137346331666
"RNU6-136P",0,1.09982271930342,0,1,1
"RNU6-1060P",0,1.09982271930342,0,1,1
"RNU6-1179P",0,1.09982271930342,0,1,1
"RNU6-1011P",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"RNU6-959P",0,1.09982271930342,0,1,1
"SNORA64",1.53190536511031,3.95331627225959,4.17000937050871,0.0411455720896942,0.285649276044706
"RNU6-455P",0,1.09982271930342,0,1,1
"RNU6-768P",0,1.09982271930342,0,1,1
"RNU6-1151P",0,1.09982271930342,0,1,1
"RNU6-813P",0,1.09982271930342,0,1,1
"RNU6-95P",0,1.09982271930342,0,1,1
"RNU6-246P",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"RNU6-114P",0,1.09982271930342,0,1,1
"RNU6-541P",0,1.09982271930342,0,1,1
"RNU6-21P",0.132912582896282,1.10316795521176,0.115181788433272,0.734320149585166,1
"SNORD116-6",0.160620428376241,1.64346277652224,0.0453510456583803,0.831359839753248,1
"RNU6-417P",0,1.09982271930342,0,1,1
"SNORD56B",0.413227635168842,1.12695786131037,0.180424715171191,0.671008500850287,1
"SNORD15B",0.920664610669743,5.89181448897356,4.76312065518323,0.0290757860401648,0.229945137696115
"RNU6-520P",-0.0444427424407308,1.1015455119301,0.0304214975242318,0.861537287267256,1
"RNU6-19P",0,1.09982271930342,0,1,1
"RNU6-291P",0,1.09982271930342,0,1,1
"RNU6-606P",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"RNU6-535P",0,1.09982271930342,0,1,1
"RNU6-1104P",0,1.09982271930342,0,1,1
"RNU6-331P",0,1.09982271930342,0,1,1
"RNU6-997P",0,1.09982271930342,0,1,1
"RNU6-476P",0.373729463269553,1.12605652198735,0.145852364498587,0.702530922957227,1
"RNY3P9",0,1.09982271930342,0,1,1
"RNU6-1311P",0,1.09982271930342,0,1,1
"SNORD116-19",-0.144344086777091,2.62419795711519,0.0577732839572658,0.810050613299627,1
"RNU6-253P",0,1.09982271930342,0,1,1
"RNU6-376P",0,1.09982271930342,0,1,1
"SNORA19",0.682942089060095,1.36862630600489,0.495945438339677,0.481287099629867,1
"RNU6-41P",0,1.09982271930342,0,1,1
"RNY1P7",0,1.09982271930342,0,1,1
"SNORA80E",1.99799893135724,1.99715542793095,10.3304543675412,0.00130852989357381,0.0306942690825014
"RNU6-1067P",0,1.09982271930342,0,1,1
"RNU6-1044P",0,1.09982271930342,0,1,1
"RNU6-987P",0.185982914905421,1.10454356154182,0.164325342496874,0.685205100987451,1
"RNU6-713P",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"SNORA46",1.95601101665434,3.30273327391675,8.44107011082677,0.00366840317553034,0.0601834443797508
"RNY3P10",0,1.09982271930342,0,1,1
"SNORA7A",0.921776127350725,5.32147849179652,3.51255967467479,0.0609052888675925,0.365782623306813
"SNORD102",0.132912582896282,1.10316795521176,0.115181788433272,0.734320149585166,1
"RNVU1-14",0,1.09982271930342,0,1,1
"RNU6-1031P",0,1.09982271930342,0,1,1
"RNU6-1105P",-0.162055746046957,1.10609659966957,0.115951760002516,0.733467297128014,1
"RNU6-1237P",0.344740439506326,1.21001270047031,0.0892312684921862,0.765156722584689,1
"RNU6-555P",0,1.09982271930342,0,1,1
"SNORA41B",0,1.09982271930342,0,1,1
"RNU6-59P",0.177240953062217,1.11866887271723,0.0408766748137597,0.839776157946589,1
"SNORA66",2.37650394296269,2.47665755317961,16.2030190789,5.69033563896022e-05,0.00372810539193154
"RNU6-33P",1.34846750566942,1.15354672278639,1.82090329547156,0.177205792637069,0.704166425176302
"MIR548C",0.197313360756986,1.11761869134375,0.0507715686206676,0.821726084838901,1
"MIR25",-0.556002884252553,1.31655663652147,0.253506988422801,0.614616452985219,1
"MIR217",0,1.09982271930342,0,1,1
"MIR521-2",0,1.09982271930342,0,1,1
"MIR99B",0,1.09982271930342,0,1,1
"MIR608",0,1.09982271930342,0,1,1
"MIR633",0,1.09982271930342,0,1,1
"MIR647",-0.373454483013533,1.13293919018132,0.136923458827621,0.711358871152453,1
"MIR578",0,1.09982271930342,0,1,1
"MIR635",0.127824854327855,1.13336707024007,0.015107357164758,0.902176791365331,1
"MIR34C",0,1.09982271930342,0,1,1
"MIR23B",0.101677417977332,1.10244588888232,0.0868999896094211,0.768155801963277,1
"MIR203A",0,1.09982271930342,0,1,1
"MIR433",0,1.09982271930342,0,1,1
"MIR615",0,1.09982271930342,0,1,1
"MIR550A2",-0.0174272835031249,1.11387141793867,0.000512265831925096,0.981942788767291,1
"MIR661",0.470340519039408,1.12494057941409,0.246350453500512,0.619656640099376,1
"MIR649",0,1.09982271930342,0,1,1
"MIR587",0,1.09982271930342,0,1,1
"MIR583",-0.137426477032796,1.1049361240483,0.0977697791442039,0.754522580838441,1
"MIR662",0,1.09982271930342,0,1,1
"MIR526B",0,1.09982271930342,0,1,1
"MIR199B",0,1.09982271930342,0,1,1
"MIR30B",-0.140480411709631,1.10571193568026,0.0989999466065146,0.753033053681453,1
"MIR606",-0.0107281958494882,1.1676550121479,8.36260484634588e-05,0.992703664485646,1
"MIR181D",0.0480369508242601,1.10637956506166,0.0063953849086047,0.936260201045784,1
"MIR135A2",0,1.09982271930342,0,1,1
"MIR544A",0,1.09982271930342,0,1,1
"MIR593",0.294517817818234,1.20066441993032,0.0645211396308037,0.799487742008721,1
"MIR508",0,1.09982271930342,0,1,1
"MIR215",0,1.09982271930342,0,1,1
"MIR520A",0,1.09982271930342,0,1,1
"MIR181A2",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"MIR490",0,1.09982271930342,0,1,1
"MIR124-3",0,1.09982271930342,0,1,1
"MIR520E",0,1.09982271930342,0,1,1
"MIR598",0.0936817056050782,1.10499209451539,0.0307384094486618,0.860825268613674,1
"MIR206",0,1.09982271930342,0,1,1
"MIR191",0.131816901829502,1.14813145568208,0.0139101181284949,0.906114276814609,1
"MIR554",0.054160248749044,1.1053237705403,0.00942307694217054,0.922668792174427,1
"MIR200A",0,1.09982271930342,0,1,1
"MIR127",0,1.09982271930342,0,1,1
"MIR491",0.12615401744498,1.1427977182908,0.0132723132232325,0.908282218720847,1
"MIR149",0,1.09982271930342,0,1,1
"MIR604",-0.113215966728264,1.14296564749046,0.0107163392152854,0.917550473263734,1
"MIR181C",0.0161269056322661,1.10954588199838,0.000494908990610221,0.982251285169213,1
"MIR193A",0.15902140212518,1.1039652888286,0.138749946903817,0.709526910140732,1
"MIR515-2",0,1.09982271930342,0,1,1
"MIR3074",0,1.09982271930342,0,1,1
"MIR585",0,1.09982271930342,0,1,1
"MIR516A2",0,1.09982271930342,0,1,1
"MIR619",-0.195193187401216,1.14924189795428,0.0304975091652664,0.8613661617969,1
"MIR194-1",0,1.09982271930342,0,1,1
"MIR128-2",0,1.09982271930342,0,1,1
"MIR562",0.0553030993221989,1.11363661649363,0.0048736678858578,0.944343566405544,1
"MIR581",0.243801865732825,1.12798881846754,0.0596140022724516,0.807107068903541,1
"MIR651",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"MIR526A1",0,1.09982271930342,0,1,1
"MIR7-3",0,1.09982271930342,0,1,1
"MIR641",0.0711363505761228,1.34711213286889,0.00476557230465779,0.944963252692213,1
"MIR588",-0.0367646868875423,1.10126452340884,0.0250690652177253,0.874195086830326,1
"MIR505",0.420716707709858,1.13980533865683,0.154827955042768,0.693963637305742,1
"MIR521-1",0,1.09982271930342,0,1,1
"MIR499A",0,1.09982271930342,0,1,1
"MIR595",0,1.09982271930342,0,1,1
"MIR99A",0.0996240561153892,1.11344826361276,0.0157708328733134,0.900062830497911,1
"MIR193B",0,1.09982271930342,0,1,1
"MIR510",0,1.09982271930342,0,1,1
"MIR571",0.867086910336988,1.17868318084071,0.572841726689263,0.449131894465378,1
"MIR512-2",0,1.09982271930342,0,1,1
"MIR512-1",0,1.09982271930342,0,1,1
"MIR655",0,1.09982271930342,0,1,1
"MIR153-1",0,1.09982271930342,0,1,1
"MIR138-2",0,1.09982271930342,0,1,1
"MIR570",-0.0963749047886646,1.26511466987851,0.00710421447565612,0.932828643790194,1
"MIR28",-0.0338025840156215,1.11007326412363,0.00230894153633565,0.961675241339315,1
"MIR621",-1.45517613917236,1.41566347120566,1.94705212085958,0.162904867248132,0.671605849979156
"MIR558",-0.11642658405732,1.15389558307668,0.01049540125578,0.918401827195719,1
"MIR128-1",-0.130303081695419,1.11346252298198,0.0290676453544955,0.864622941005622,1
"MIR489",0,1.09982271930342,0,1,1
"MIR548AA2",0.379766686095748,1.124951464044,0.156637856620348,0.692271015629745,1
"MIR548A2",0,1.09982271930342,0,1,1
"MIR183",0,1.09982271930342,0,1,1
"MIR592",0,1.09982271930342,0,1,1
"MIR602",-0.0828901157698358,1.10296961879147,0.057675399365417,0.81020852352918,1
"MIR184",0,1.09982271930342,0,1,1
"MIR659",-0.151768737056726,1.13039901595691,0.022619995213485,0.880449473458616,1
"MIR573",0.0561675907021384,1.35958207333386,0.00318466809336027,0.954996977298744,1
"MIR32",0.275472990990524,1.11333919479986,0.12605111242333,0.722562040219114,1
"MIR518A2",0,1.09982271930342,0,1,1
"MIR597",0.412750728184792,1.13517208347629,0.154336865080901,0.694424874258432,1
"MIR211",0,1.09982271930342,0,1,1
"MIR7-2",0,1.09982271930342,0,1,1
"MIR548AA1",0,1.09982271930342,0,1,1
"MIR129-1",0,1.09982271930342,0,1,1
"MIR518F",0,1.09982271930342,0,1,1
"MIR141",-0.0350237917343514,1.11023319342945,0.00244383414733396,0.960572516005403,1
"MIR525",0,1.09982271930342,0,1,1
"MIR627",0,1.09982271930342,0,1,1
"MIR200C",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"MIR584",-0.531812218686492,1.12411962441828,0.431919974469304,0.511048346809719,1
"MIR572",-0.0656143723338548,1.12714017370473,0.00436333556938845,0.947333600180775,1
"MIR551B",0,1.09982271930342,0,1,1
"MIR623",1.03956510111856,1.2732139811091,0.90427707637445,0.341637452692976,1
"MIR186",0.145585181699803,1.25366222567623,0.0173165743622032,0.895306653215089,1
"MIR520B",0,1.09982271930342,0,1,1
"MIR222",-0.011743090032037,1.10436861127088,0.000557354926210674,0.981164999229863,1
"MIR455",0,1.09982271930342,0,1,1
"MIR449B",0,1.09982271930342,0,1,1
"MIR556",0,1.09982271930342,0,1,1
"MIR200B",0,1.09982271930342,0,1,1
"MIR506",0,1.09982271930342,0,1,1
"MIR218-1",0,1.09982271930342,0,1,1
"MIR517A",0,1.09982271930342,0,1,1
"MIR520D",0,1.09982271930342,0,1,1
"MIR657",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"MIR181B2",-0.0261539914582008,1.10087893348939,0.0177202416156132,0.894100536088113,1
"MIR520C",0,1.09982271930342,0,1,1
"MIR218-2",0,1.09982271930342,0,1,1
"MIR590",0.295350793899482,1.46064593447385,0.111357317111145,0.738604109704324,1
"MIR487A",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"MIR495",0,1.09982271930342,0,1,1
"MIR10B",0,1.09982271930342,0,1,1
"MIR575",0.0344360325903391,1.10294415619205,0.00656424603697861,0.935426019425708,1
"MIR299",0,1.09982271930342,0,1,1
"MIR553",1.65754695169675,1.52444957340214,3.37323726097665,0.0662634293194281,0.386378873800597
"MIR199A1",0,1.09982271930342,0,1,1
"MIR487B",0,1.09982271930342,0,1,1
"MIR450A2",0,1.09982271930342,0,1,1
"MIR580",0.127654369876496,1.11130230689167,0.0300190713359968,0.862446964303557,1
"MIR93",-0.0773730544200231,1.15085746195,0.00477500427362271,0.944908902095804,1
"MIR532",0,1.09982271930342,0,1,1
"MIR181A1",-0.657057538131703,1.14186903082465,0.409956762993608,0.521991451565446,1
"MIR329-1",0.101677417977332,1.10244588888232,0.0868999896094211,0.768155801963277,1
"MIR329-2",0,1.09982271930342,0,1,1
"MIR617",-0.117610427453128,1.10911673237197,0.0321741969413125,0.857645872611865,1
"MIR626",-0.106728475220511,1.10436020116498,0.0741864210829151,0.785336120265224,1
"MIR516A1",0,1.09982271930342,0,1,1
"MIR188",0,1.09982271930342,0,1,1
"MIR586",0.0712007297130572,1.10150407877247,0.0606328016879166,0.805498552823514,1
"MIR550A1",0.198813168119942,1.16624480092671,0.0299972774003237,0.86249640786643,1
"MIR642A",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"MIR548A1",0,1.09982271930342,0,1,1
"MIR551A",-0.1680715194399,1.10666165336449,0.119974676839975,0.729061956166229,1
"MIR3591",0,1.09982271930342,0,1,1
"MIR15B",-0.191665474420469,1.20562755401637,0.0260838437939377,0.871695725388775,1
"MIR648",0.349776552352965,1.12243866203794,0.140127186446191,0.708154604495522,1
"MIR625",0,1.09982271930342,0,1,1
"MIR150",0.768072333355615,1.12753102235236,0.694618778913588,0.40459779184974,1
"MIR542",-0.0193113294346755,1.1040355818135,0.00167767341312969,0.96732825339888,1
"MIR500A",0,1.09982271930342,0,1,1
"MIR519C",0,1.09982271930342,0,1,1
"MIR26A2",0.290973707507142,1.11317329117494,0.143741791386492,0.704589141393851,1
"MIR187",0,1.09982271930342,0,1,1
"MIR216A",0,1.09982271930342,0,1,1
"MIR520G",0,1.09982271930342,0,1,1
"MIR504",0,1.09982271930342,0,1,1
"MIR646",-0.0995760471093413,1.10382606605131,0.069361122749571,0.792269265248363,1
"MIR518A1",0,1.09982271930342,0,1,1
"MIR599",-0.0730586331473639,1.10269885195498,0.0504769370187262,0.822235436396407,1
"MIR483",0,1.09982271930342,0,1,1
"MIR95",0,1.09982271930342,0,1,1
"MIR27A",-0.144484720396164,1.57194862603181,0.0314607439470533,0.859216381872092,1
"MIR519E",0,1.09982271930342,0,1,1
"MIR34B",0,1.09982271930342,0,1,1
"MIR605",0.295169235428562,1.10771946276127,0.270576185882691,0.602945523634553,1
"MIR147A",0,1.09982271930342,0,1,1
"MIR563",0.188660789798185,1.10968789968379,0.0732625786848278,0.786644383707547,1
"MIR124-2",0,1.09982271930342,0,1,1
"MIR105-2",0,1.09982271930342,0,1,1
"MIR545",0.505763244212835,1.14358313905806,0.215962098616907,0.642133971941302,1
"MIR640",1.05440466268282,1.20716218078919,0.857261789099391,0.354506096583007,1
"MIR519B",0,1.09982271930342,0,1,1
"MIR596",0,1.09982271930342,0,1,1
"MIR30A",0,1.09982271930342,0,1,1
"MIR517B",0,1.09982271930342,0,1,1
"MIR517C",0,1.09982271930342,0,1,1
"MIR33B",-0.0936262924478233,1.10352763205978,0.0651553087883255,0.798525860576898,1
"MIR520H",0,1.09982271930342,0,1,1
"MIR518B",0,1.09982271930342,0,1,1
"MIR125B2",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"MIR27B",0.509362631062812,1.1180963958448,0.375893887998176,0.539808991915213,1
"MIR514A2",0,1.09982271930342,0,1,1
"MIR514A1",0,1.09982271930342,0,1,1
"MIR498",0,1.09982271930342,0,1,1
"MIR221",0.844183920092062,1.31155285491321,0.636859477397408,0.424850319106836,1
"MIR513B",0,1.09982271930342,0,1,1
"MIR513A1",0,1.09982271930342,0,1,1
"MIR610",0,1.09982271930342,0,1,1
"MIR559",0,1.09982271930342,0,1,1
"MIR196A2",0,1.09982271930342,0,1,1
"MIR516B2",0,1.09982271930342,0,1,1
"MIR135A1",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"MIR302A",0,1.09982271930342,0,1,1
"MIR603",0,1.09982271930342,0,1,1
"MIR577",0.0712007297130572,1.10150407877247,0.0606328016879166,0.805498552823514,1
"MIR33A",0.224236942318881,1.10571446635998,0.200385931266113,0.654409513610257,1
"MIR9-1",0,1.09982271930342,0,1,1
"MIR654",0,1.09982271930342,0,1,1
"MIR204",0,1.09982271930342,0,1,1
"MIR511",0,1.09982271930342,0,1,1
"MIR567",0,1.09982271930342,0,1,1
"MIR552",0,1.09982271930342,0,1,1
"MIR136",0,1.09982271930342,0,1,1
"MIR634",0.41714697037699,1.11607009882559,0.256562539002541,0.612491633316631,1
"MIR574",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"MIR516B1",0,1.09982271930342,0,1,1
"MIR152",0,1.09982271930342,0,1,1
"MIR328",-0.711911453490839,1.14492938302478,0.460743324261219,0.497276784385289,1
"MIR561",0.0755234279021095,1.10350029471871,0.0283540609299907,0.866279116839695,1
"MIR624",0.335958044228482,1.13801895387473,0.099398628843646,0.752552499834468,1
"MIR138-1",0,1.09982271930342,0,1,1
"MIR579",0.298338321463593,1.11420582700884,0.141444278006057,0.7068494053391,1
"MIR105-1",0,1.09982271930342,0,1,1
"MIR656",0,1.09982271930342,0,1,1
"MIR153-2",0,1.09982271930342,0,1,1
"MIR496",0,1.09982271930342,0,1,1
"MIR30C1",0.0450467281101607,1.1025590597709,0.0127866936471638,0.9099685077639,1
"MIR569",-0.0656425164088554,1.13744576238089,0.00372740021947959,0.951317447203288,1
"MIR629",0.229671681168379,1.11201747266456,0.0907896872702973,0.763175622113296,1
"MIR620",0.104341302659107,1.1221394568297,0.0128086804998401,0.909891465604532,1
"MIR507",0,1.09982271930342,0,1,1
"MIR660",0,1.09982271930342,0,1,1
"MIR125B1",-0.0473035484891743,1.10152960921589,0.0326248999738367,0.856662997634648,1
"MIR638",0.0287596192819955,1.11280083838488,0.00129009255213186,0.971347856109868,1
"MIR589",0.268206975840052,1.1573239790442,0.0557377876097486,0.813363984623646,1
"MIR557",0,1.09982271930342,0,1,1
"MIR181B1",-1.49970977043376,1.40854114541104,2.00416455879873,0.156867696244565,0.655688518561917
"MIR607",-0.0372183564849008,1.10125848326409,0.0254187215714507,0.873328136277551,1
"MIR154",0,1.09982271930342,0,1,1
"MIR527",0,1.09982271930342,0,1,1
"MIR23A",-0.702982400558851,1.85057668384371,0.717516275233042,0.396959826312961,1
"MIR519D",0,1.09982271930342,0,1,1
"MIR548B",0,1.09982271930342,0,1,1
"MIR613",0.0397754590348392,1.10975394242203,0.00313257022244601,0.955366209205613,1
"MIR513A2",0,1.09982271930342,0,1,1
"MIR518E",0,1.09982271930342,0,1,1
"MIR576",0.835656595681035,1.21928491748725,0.538193910222981,0.463182193883881,1
"MIR493",0,1.09982271930342,0,1,1
"MIR182",0,1.09982271930342,0,1,1
"MIR601",0.505981561796179,1.13152412684972,0.250081849207819,0.617017450811337,1
"MIR519A1",0,1.09982271930342,0,1,1
"MIR134",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"MIR100",0,1.09982271930342,0,1,1
"MIR325",0.120372026796342,1.10286584866848,0.103782206889135,0.74733719823619,1
"MIR301A",0,1.09982271930342,0,1,1
"MIR644A",0.264205466361743,1.17468178601681,0.0529289451196417,0.818042881076498,1
"MIR509-1",0,1.09982271930342,0,1,1
"MIR431",0,1.09982271930342,0,1,1
"MIR643",0.65983950352227,1.18231162815813,0.32887492211637,0.566322326874746,1
"MIR549A",0,1.09982271930342,0,1,1
"MIR323B",-0.0195382831487444,1.1005800703267,0.0132508869719422,0.908355954557423,1
"MIR503",-0.0388157054340665,1.10133702488582,0.026499630059013,0.870686089354988,1
"MIR16-1",0.0664230644153984,1.10605808231105,0.0131147633204873,0.908825825140283,1
